GCF_004355005.1_ASM435500v1	7782305	86.73	11.1445130973407
GCF_004634215.1_ASM463421v1	3905537	42.28	10.8256559853357
GCF_004758605.1_ASM475860v1	4346844	62.83	14.4541649067691
GCF_006715175.1_ASM671517v1	3612036	67.87	18.7899566892467
GCF_007280555.1_ASM728055v1	4007733	35.23	8.79050575474963
GCF_007830235.1_ASM783023v1	5634660	10.55	1.87234012345022
GCF_007990775.1_ASM799077v1	6106829	59.87	9.80377868776087
GCF_007991695.1_ASM799169v1	6230011	10.52	1.68860054982246
GCF_007995155.1_ASM799515v1	4916069	6.48	1.31812633223822
GCF_008362905.1_ASM836290v1	2542980	1.79	0.703898575686793
GCF_008923245.1_ASM892324v1	5379075	7.46	1.38685554672504
GCF_009377345.1_ASM937734v1	3493247	50.5	14.4564641435318
GCF_009469765.1_ASM946976v1	4303504	35.08	8.15149701266689
GCF_009687825.1_ASM968782v1	4556772	63.6	13.9572486839368
GCF_009696315.1_ASM969631v1	2607935	30.36	11.6413944365945
GCF_009711445.1_ASM971144v1	3561564	6.62	1.85873397192919
GCF_009755355.1_ASM975535v1	4730035	51.11	10.8054168732367
GCF_009765695.1_ASM976569v1	3092142	3.25	1.05105134240277
GCF_009796305.1_ASM979630v1	3049426	9.21	3.02024053051296
GCF_009834985.1_ASM983498v1	4192478	58.95	14.0608966821054
GCF_009982895.1_ASM998289v1	4668476	52.95	11.3420311039406
GCF_010119225.1_ASM1011922v1	5667845	18.86	3.32754336083644
GCF_010119245.1_ASM1011924v1	5870376	19.54	3.3285772495663
GCF_010994275.1_ASM1099427v1	5792371	18.34	3.16623365457772
GCF_011067105.1_ASM1106710v1	3505947	42.16	12.0252816143541
GCF_011290685.1_ASM1129068v1	6169285	16.08	2.60646087836759
GCF_013284055.1_ASM1328405v1	3428786	8.72	2.54317417301634
GCF_013359825.1_ASM1335982v1	3674993	67.91	18.4789467626197
GCF_014201875.1_ASM1420187v1	5727355	69.14	12.0718900784044
GCF_014201885.1_ASM1420188v1	3829613	53.83	14.0562505924228
GCF_014202645.1_ASM1420264v1	3761736	46.44	12.3453639489853
GCF_014489415.1_ASM1448941v1	4057210	8.91	2.19609041681352
GCF_014640655.1_ASM1464065v1	4753946	65.9	13.8621683965279
GCF_014646895.1_ASM1464689v1	5686891	47.99	8.43870578845278
GCF_014646915.1_ASM1464691v1	4150410	58.02	13.9793417999668
GCF_014646995.1_ASM1464699v1	3598074	67.81	18.8461938248074
GCF_014647055.1_ASM1464705v1	3947311	47.53	12.0411084913249
GCF_014647075.1_ASM1464707v1	3574422	47.35	13.2468969808266
GCF_014647175.1_ASM1464717v1	4131404	58.28	14.1065845896456
GCF_014647435.1_ASM1464743v1	4610636	64.83	14.0609668601035
GCF_014647515.1_ASM1464751v1	12103263	189.73	15.6759379681331
GCF_014647655.1_ASM1464765v1	4445242	56.67	12.7484622884423
GCF_014647995.1_ASM1464799v1	4215994	59.32	14.0702287526975
GCF_014648095.1_ASM1464809v1	6082746	69.66	11.4520645774129
GCF_014648115.1_ASM1464811v1	4456123	60.92	13.67107685313
GCF_014648135.1_ASM1464813v1	4418357	63.32	14.3311190109808
GCF_014648155.1_ASM1464815v1	4301289	58.23	13.5378022727606
GCF_014653235.1_ASM1465323v1	4907001	64.53	13.1505985020178
GCF_014653275.1_ASM1465327v1	2796982	27.65	9.88565532420301
GCF_014672695.1_ASM1467269v1	4226795	42.18	9.97919227215893
GCF_014672715.2_ASM1467271v2	2068322	13.05	6.30946245313834
GCF_014836495.1_ASM1483649v1	4437819	5.23	1.17850682959355
GCF_014982515.1_ASM1498251v1	4208210	5.19	1.23330347107202
GCF_016027815.1_ASM1602781v1	7274508	65.26	8.97105343756581
GCF_016837225.1_ASM1683722v1	3291680	3.97	1.20607106401594
GCF_016862795.1_ASM1686279v1	12716640	206.87	16.2676618981114
GCF_016862815.1_ASM1686281v1	2471820	40.37	16.3320953791134
GCF_016881405.1_ASM1688140v1	3402224	8.82	2.59242189814662
GCF_017874625.1_ASM1787462v1	4055969	5.1	1.25740606005618
GCF_017909455.1_ASM1790945v1	3896911	71.38	18.3170721630543
GCF_018139025.1_ASM1813902v1	3857174	8.51	2.2062784826404
GCF_018343665.1_ASM1834366v1	5328100	6.66	1.24997653947936
GCF_018582665.1_ASM1858266v1	4584688	7.2	1.5704449244965
GCF_018598175.1_ASM1859817v1	7323550	38.8	5.29797707396003
GCF_018598185.1_ASM1859818v1	7476949	45.28	6.05594608175072
GCF_018863415.1_ASM1886341v1	5042615	85.35	16.9257419017712
GCF_019665765.1_ASM1966576v1	3557673	8.22	2.31049902562714
GCF_019693445.1_ASM1969344v1	4121412	43.74	10.6128676288612
GCF_019904175.1_ASM1990417v1	11959907	186.53	15.5962751215373
GCF_020166395.1_ASM2016639v1	4793990	52.96	11.0471653048922
GCF_020166415.1_ASM2016641v1	4774407	51.89	10.8683654326077
GCF_020229735.1_ASM2022973v1	4618413	62.28	13.4851517177004
GCF_020480685.1_ASM2048068v1	2362387	2.15	0.910096440591656
GCF_020531905.1_ASM2053190v1	3264751	7.61	2.33095877756068
GCF_020546685.1_ASM2054668v1	3279598	37.68	11.4892130072039
GCF_020889625.1_ASM2088962v1	2827165	30.8	10.8943057798183
GCF_021271025.1_ASM2127102v1	3986426	73.6	18.4626530129996
GCF_021390075.1_ASM2139007v1	4789051	8.52	1.77905810566645
GCF_022012295.1_ASM2201229v1	4095330	38.11	9.30572139485707
GCF_023516215.1_ASM2351621v1	5690443	11.69	2.05432160554108
GCF_023823875.1_ASM2382387v1	5453361	7.43	1.36246252540406
GCF_025000405.1_ASM2500040v1	3497544	67.98	19.4364960097714
GCF_025137375.1_ASM2513737v1	10494953	168.46	16.0515249568054
GCF_025244745.1_ASM2524474v1	3041811	34.6	11.374802707992
GCF_025264685.1_ASM2526468v1	8220997	129.25	15.7219373757222
GCF_025264705.1_ASM2526470v1	11523879	180.25	15.6414346245739
GCF_025997855.1_ASM2599785v1	4818874	82.78	17.1782868778059
GCF_026013545.1_ASM2601354v1	5016967	63.39	12.6351239703191
GCF_026314375.1_ASM2631437v1	2486399	24.34	9.78925747637447
GCF_026891035.1_ASM2689103v1	4171170	11.12	2.66591867509596
GCF_026948345.1_ASM2694834v1	1617235	1.2	0.742007191286362
GCF_027922105.1_ASM2792210v1	3603433	65.58	18.1993116009095
GCF_027922405.1_ASM2792240v1	11766240	179.46	15.2521111247093
GCF_028622095.1_ASM2862209v1	3874407	51.29	13.2381548969946
GCF_029210495.1_ASM2921049v1	3006268	27.98	9.30722078005021
GCF_029215875.1_ASM2921587v1	6944081	63.03	9.07679504314538
GCF_029919255.1_ASM2991925v1	3072807	3.56	1.15854982105938
GCF_029961185.1_ASM2996118v1	4242458	42.64	10.0507771673874
GCF_030127605.1_ASM3012760v1	1683308	1.81	1.07526370693896
GCF_030161095.1_ASM3016109v1	4043281	26.07	6.44773390719072
GCF_030161615.1_ASM3016161v1	3027681	48.45	16.0023463502265
GCF_030295285.1_ASM3029528v1	2179712	37.35	17.1352912678372
GCF_030348365.1_ASM3034836v1	4726859	6.79	1.43647187275948
GCF_900103545.1_IMG-taxon_2675903227_annotated_assembly	4279285	6.74	1.57502947338165
GCF_900109185.1_IMG-taxon_2617270904_annotated_assembly	3501127	48.07	13.729864697853
GCF_900109245.1_IMG-taxon_2687453759_annotated_assembly	2973201	47.17	15.8650558774869
GCF_900109255.1_IMG-taxon_2651870114_annotated_assembly	5662104	25.76	4.54954553996182
GCF_900143075.1_IMG-taxon_2617270779_annotated_assembly	5675162	20.5	3.61223168607345
GCF_900168015.1_IMG-taxon_2595698248_annotated_assembly	4028641	9.63	2.39038425116559
GCF_900176165.1_IMG-taxon_2509276064_annotated_assembly	6650868	87.45	13.1486596937422
GCF_900199725.1_PRJEB21891	5231817	6.55	1.25195510469881
GCF_900302475.1_D.aquaemixtaeCECT8626_Spades_Prokka	4235016	46.69	11.0247517364751
GCF_900445365.1_50681_C01	4803910	10.42	2.16906644795594
GCF_000016165.1_ASM1616v1	3608104	9.26	2.56644486966008
GCF_000018405.1_ASM1840v1	3944167	28.36	7.19036491101923
GCF_000020365.1_ASM2036v1	5657782	27.39	4.84111971793894
GCF_000021905.1_ASM2190v1	6517073	41.16	6.31571872833095
GCF_000021925.1_ASM2192v1	5279134	22.2	4.20523517683014
GCF_000023225.1_ASM2322v1	3942657	34.74	8.81131683532197
GCF_000024205.1_ASM2420v1	4545624	10.31	2.26811544465622
GCF_000024325.1_ASM2432v1	2909567	25.14	8.64046093456518
GCF_000025725.1_ASM2572v1	3222077	9.09	2.82116162959482
GCF_000025945.1_ASM2594v1	3659634	16.06	4.38841698377488
GCF_000092205.1_ASM9220v1	3097763	26.46	8.54164763411533
GCF_000143965.1_ASM14396v1	3655731	34.31	9.38526385010276
GCF_000172975.1_ASM17297v1	2576359	33.32	12.9329802251938
GCF_000174415.1_ASM17441v1	3116746	12.25	3.9303812373546
GCF_000174435.1_ASM17443v1	4107394	23.81	5.79686292573831
GCF_000177635.2_ASM17763v2	2928377	23.37	7.98052982932184
GCF_000186885.1_ASM18688v1	3851869	34.64	8.99303688676848
GCF_000191045.1_ASM19104v1	1541968	2.67	1.73155344339182
GCF_000195295.1_ASM19529v1	3282536	21.78	6.63511382662673
GCF_000212675.2_ASM21267v2	4200534	40.31	9.59639893404029
GCF_000215085.1_ASM21508v1	3969014	15.01	3.78179568023696
GCF_000235605.1_ASM23560v1	5863081	15.67	2.67265623654185
GCF_000244895.1_ASM24489v1	5660978	18.2	3.21499217979649
GCF_000266945.1_ASM26694v1	6527027	38.87	5.95523811989747
GCF_000307105.1_ASM30710v1	5197905	9.64	1.85459334097103
GCF_000315365.1_ASM31536v1	2695031	9.26	3.43595305582756
GCF_000341395.1_ASM34139v1	4023512	15.22	3.78276490787153
GCF_000350545.1_DPO2	4998761	25.53	5.10726558041083
GCF_000373985.1_ASM37398v1	5644283	20.54	3.63908046425029
GCF_000375485.1_ASM37548v1	3324581	31.28	9.4087044352356
GCF_000376385.1_ASM37638v1	2821579	14.94	5.29490756771297
GCF_000376825.1_ASM37682v1	3574772	51.7	14.4624608226762
GCF_000420085.1_ASM42008v1	6119470	35.6	5.81749726692018
GCF_000421285.1_ASM42128v1	5118755	27.23	5.31965292341595
GCF_000421765.1_ASM42176v1	3022325	8.66	2.86534373371494
GCF_000422285.1_ASM42228v1	4667344	47.95	10.2735088735692
GCF_000422565.1_ASM42256v1	3419064	47.74	13.9628857488482
GCF_000426225.1_ASM42622v1	4469042	10.94	2.44795193242758
GCF_000428825.1_ASM42882v1	3782107	47.25	12.4930362890315
GCF_000429305.1_ASM42930v1	5767550	24.65	4.27391179963763
GCF_000429345.1_ASM42934v1	3060447	29.51	9.64238230559131
GCF_000429925.1_ASM42992v1	4481975	31	6.91659368916605
GCF_000429945.1_ASM42994v1	5800571	20.82	3.58930181183887
GCF_000429965.1_ASM42996v1	4796810	49.99	10.4215092947188
GCF_000430005.1_ASM43000v1	3359127	12.43	3.70036619633613
GCF_000430885.1_ASM43088v1	3471050	10.77	3.10280750781464
GCF_000482785.1_ASM48278v1	5185168	51.3	9.89360421880255
GCF_000519125.1_ASM51912v1	3627185	41.61	11.4717060199576
GCF_000519265.1_ASM51926v1	3761451	39.92	10.6129257034054
GCF_000620305.1_ASM62030v1	4361351	7.65	1.75404364381587
GCF_000620765.1_ASM62076v1	3242094	30.68	9.4630198877639
GCF_000621145.1_ASM62114v1	3961953	41.44	10.45948803532
GCF_000686525.1_ASM68652v1	2939696	17.97	6.11287697775552
GCF_000686645.1_ASM68664v1	2654868	16.78	6.3204648969365
GCF_000711295.1_ASM71129v1	3390909	46.6	13.7426277142796
GCF_000711975.1_ASM71197v1	2622239	6.41	2.44447588492124
GCF_000725405.1_ASM72540v1	3113642	45.39	14.5777838299972
GCF_000745975.1_ASM74597v1	4466775	19.13	4.28273194866542
GCF_000931935.2_ASM93193v2	5934994	32.6	5.49284464314538
GCF_000934745.1_ASM93474v1	4634603	41.13	8.87454653613265
GCF_000934755.1_ASM93475v1	4809662	16.28	3.38485323916733
GCF_000971195.1_ASM97119v1	3002692	46.25	15.4028451802582
GCF_000971215.1_ASM97121v1	2918791	47.84	16.390347921451
GCF_000971235.1_ASM97123v1	3075577	50.44	16.4001746664122
GCF_000974805.1_ASM97480v1	3209522	54.97	17.1271609915744
GCF_000975055.1_ASM97505v1	2460989	31.29	12.7144005926073
GCF_001029285.1_ASM102928v1	4637866	10.86	2.34159417283725
GCF_001278055.1_ASM127805v1	3958620	52.84	13.3480859491439
GCF_001293685.1_ASM129368v1	5614477	42.48	7.56615442542556
GCF_001311845.1_ASM131184v1	7092334	50.77	7.15843331687425
GCF_001403615.1_Desnusiella_massiliensis	5503198	4.29	0.779546729011022
GCF_001553605.1_ASM155360v1	3699310	28.53	7.71224904103738
GCF_001553625.1_ASM155362v1	2783374	25.2	9.0537599330884
GCF_001570785.1_ASM157078v1	2155270	25.23	11.7061899437193
GCF_001592105.1_ASM159210v1	2981061	6.34	2.1267595664765
GCF_001643775.1_ASM164377v1	2446250	19.2	7.84874808380174
GCF_001655685.1_ASM165568v1	3628787	23.33	6.42914560705823
GCF_001678905.1_ASM167890v1	2392314	28.49	11.9089718155727
GCF_001730225.1_ASM173022v1	3106435	4.18	1.34559390426647
GCF_001742305.1_ASM174230v1	3119699	5.29	1.69567640980748
GCF_001746915.1_ASM174691v1	6090726	27.99	4.59551127402546
GCF_001748225.1_ASM174822v1	3000979	21.53	7.17432544512974
GCF_001936615.1_ASM193661v1	5292883	16.31	3.08149641698107
GCF_001968985.1_ASM196898v1	1607407	3.34	2.07788071098359
GCF_002005145.1_ASM200514v1	3240180	10.63	3.28068193742323
GCF_002009335.2_ASM200933v2	4455976	41.24	9.25498701070203
GCF_002105195.1_ASM210519v1	5470456	46.23	8.45084943558636
GCF_002119425.1_ASM211942v1	2002780	1.53	0.763938126004853
GCF_002607855.1_ASM260785v1	3536457	15.74	4.45078223770288
GCF_002933875.1_ASM293387v1	3701809	14.49	3.91430243969908
GCF_002952055.1_ASM295205v1	2774417	21.45	7.73135401059033
GCF_003046315.1_ASM304631v1	3793187	19.48	5.13552324206531
GCF_003327535.1_ASM332753v1	4048519	78.41	19.3675761432761
GCF_003344635.1_ASM334463v1	4115681	79.45	19.3042172121697
GCF_003412455.1_ASM341245v1	5834569	14.4	2.4680486253569
GCF_003426815.1_ASM342681v1	6220585	109.73	17.639820049079
GCF_003515945.1_ASM351594v1	3160906	49.66	15.7106854806818
GCF_003627965.1_ASM362796v1	2886683	20.09	6.9595449171246
GCF_003751385.1_ASM375138v1	3423351	27.48	8.0272224495823
GCF_003851005.1_ASM385100v1	6638737	43.06	6.48617349956776
GCF_003966735.1_ASM396673v1	3720107	31.57	8.48631504416405
GCF_004309735.1_ASM430973v1	2675015	19.93	7.45042551163265
GCF_004319545.1_ASM431954v1	5157696	17.63	3.41819292955614
GCF_004766045.1_ASM476604v1	6122266	16.95	2.7685827437096
GCF_005116655.2_ASM511665v2	6751878	21.17	3.13542395167685
GCF_005116675.2_ASM511667v2	5653142	27.07	4.78848753489652
GCF_005377625.1_ASM537762v1	3365583	36.68	10.8985575456021
GCF_006175995.1_ASM617599v1	3834615	17.51	4.56629935469402
GCF_007004665.1_ASM700466v1	6442184	59.82	9.28567082219322
GCF_007625155.1_ASM762515v1	4393467	39.98	9.09987488241063
GCF_007830435.1_ASM783043v1	4004434	19.47	4.86211035067628
GCF_008124625.1_ASM812462v1	2962458	9.49	3.20342094301421
GCF_009428905.1_ASM942890v1	3716015	24.81	6.67650695704942
GCF_009688945.1_ASM968894v1	7324708	58.02	7.92113487663945
GCF_009688965.1_ASM968896v1	7297718	47	6.44036944151583
GCF_009688985.1_ASM968898v1	8413530	52.14	6.19716100138705
GCF_009696265.1_ASM969626v1	3311244	25.29	7.63761293338697
GCF_011927665.1_ASM1192766v1	3643426	38.9	10.6767641225594
GCF_013340285.1_ASM1334028v1	4110120	28.61	6.96086732260858
GCF_013340305.1_ASM1334030v1	3789173	27.99	7.38683612492752
GCF_013371475.1_ASM1337147v1	3813636	20.86	5.46984557519386
GCF_013376455.1_ASM1337645v1	4440187	48.83	10.9972845738254
GCF_013376475.1_ASM1337647v1	4155851	50.8	12.2237298690449
GCF_013389365.1_ASM1338936v1	4317866	14.6	3.38129992917798
GCF_013761005.1_ASM1376100v1	4022696	21.48	5.33970252785694
GCF_014201505.1_ASM1420150v1	3784550	37.27	9.84793436471972
GCF_014202345.1_ASM1420234v1	3439280	17.19	4.99813914540253
GCF_014203025.1_ASM1420302v1	2497006	13.32	5.33438846362404
GCF_014873765.1_ASM1487376v1	4501438	39.99	8.88382779014173
GCF_015207005.2_ASM1520700v2	9635616	22.86	2.3724482171145
GCF_016056275.1_ASM1605627v1	8381979	18.53	2.21069511150052
GCF_016446285.1_ASM1644628v1	3102012	20.16	6.49900774078243
GCF_016907915.1_ASM1690791v1	2575448	6.89	2.67526271157484
GCF_016918505.1_ASM1691850v1	3830687	18.42	4.80853695433743
GCF_016918545.1_ASM1691854v1	4201268	31.53	7.50487709900916
GCF_016918565.1_ASM1691856v1	5412794	20.05	3.70418678412665
GCF_016919065.1_ASM1691906v1	5266585	30.09	5.713379732787
GCF_017377355.1_ASM1737735v1	6908045	9.06	1.31151432858356
GCF_017377395.1_ASM1737739v1	8027777	25.65	3.19515601890785
GCF_017815575.1_ASM1781557v1	3554892	18.14	5.10282731514769
GCF_018704065.1_ASM1870406v1	2585834	6.37	2.46342185925315
GCF_019039105.1_ASM1903910v1	4418026	7.93	1.79491926937506
GCF_019703855.1_ASM1970385v1	4307339	17.75	4.12087369951611
GCF_019704135.1_ASM1970413v1	4656376	56.27	12.0845052031881
GCF_021568795.1_ASM2156879v1	2671114	33.22	12.4367585958518
GCF_021568805.1_ASM2156880v1	2675060	31.22	11.6707662631866
GCF_021568855.1_ASM2156885v1	2682938	33.25	12.3931302176942
GCF_021568875.1_ASM2156887v1	2680460	32	11.9382494049529
GCF_021654575.1_ASM2165457v1	6263790	52.84	8.43578727894773
GCF_022603395.1_ASM2260339v1	4991058	34.55	6.92237998436404
GCF_022968795.1_ASM2296879v1	5071096	42.02	8.28617718930977
GCF_023169885.1_ASM2316988v1	4232141	39.13	9.24591123027328
GCF_025998535.1_ASM2599853v1	3596428	35.45	9.85700255920597
GCF_026155325.1_ASM2615532v1	3656775	20.79	5.68533749000144
GCF_026230175.1_ASM2623017v1	3947083	29.26	7.41306934766763
GCF_027925305.1_ASM2792530v1	4536740	31.15	6.8661638092551
GCF_030296675.1_ASM3029667v1	2705399	42.79	15.8165209641905
GCF_030500275.1_ASM3050027v1	5310337	13.73	2.58552329164797
GCF_030577015.1_ASM3057701v1	3646557	9.23	2.53115473033878
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly	4939873	12.88	2.60735448057065
GCF_900101285.1_IMG-taxon_2599185176_annotated_assembly	1775491	0.8	0.450579586153915
GCF_900101955.1_IMG-taxon_2602042025_annotated_assembly	2789967	22.35	8.01084744013101
GCF_900104045.1_IMG-taxon_2619619038_annotated_assembly	2100696	1.67	0.794974617936151
GCF_900104215.1_IMG-taxon_2596583601_annotated_assembly	3602125	29.4	8.16184890863032
GCF_900104445.1_IMG-taxon_2596583525_annotated_assembly	5008860	29.73	5.93548232531953
GCF_900104455.1_IMG-taxon_2622736508_annotated_assembly	4130502	13.61	3.29499900980559
GCF_900105645.1_IMG-taxon_2616644807_annotated_assembly	4871344	9.59	1.96865587813137
GCF_900107645.1_IMG-taxon_2599185196_annotated_assembly	3744894	14.09	3.762456293823
GCF_900111775.1_ASM90011177v1	3683125	38.25	10.3852027829628
GCF_900113335.1_IMG-taxon_2599185230_annotated_assembly	5215335	14.11	2.7054829651403
GCF_900114115.1_IMG-taxon_2622736590_annotated_assembly	4254075	36.37	8.54944964534006
GCF_900114595.1_IMG-taxon_2675903163_annotated_assembly	4352996	39.97	9.1821816514419
GCF_900115825.1_IMG-taxon_2622736579_annotated_assembly	2330788	3.87	1.66038266886564
GCF_900115975.1_IMG-taxon_2602042027_annotated_assembly	3652244	14.37	3.93456735092179
GCF_900129195.1_IMG-taxon_2582580748_annotated_assembly	3116019	13.63	4.37417101757082
GCF_900129285.1_IMG-taxon_2582580749_annotated_assembly	2881643	18.61	6.45812128705742
GCF_900129305.1_IMG-taxon_2582580750_annotated_assembly	4239823	57.03	13.4510332153017
GCF_900129935.1_IMG-taxon_2585428067_annotated_assembly	5558020	14.11	2.53867384428268
GCF_900130015.1_IMG-taxon_2585428080_annotated_assembly	4977298	41.12	8.26151056255824
GCF_900142005.1_IMG-taxon_2585428150_annotated_assembly	4034121	8.3	2.05744944189825
GCF_900142025.1_IMG-taxon_2585428086_annotated_assembly	3413166	23.27	6.81771704042522
GCF_900142135.1_IMG-taxon_2585428156_annotated_assembly	6467702	41.7	6.44742135614783
GCF_900142375.1_IMG-taxon_2585428189_annotated_assembly	4020963	11.94	2.96943791823004
GCF_900143255.1_IMG-taxon_2582580730_annotated_assembly	2741424	3.06	1.11620821879432
GCF_900143285.1_IMG-taxon_2582580732_annotated_assembly	5606984	23.12	4.12342892364237
GCF_900143695.1_IMG-taxon_2582581262_annotated_assembly	6065581	31.26	5.15366953305875
GCF_900167065.1_IMG-taxon_2568526004_annotated_assembly	3266412	18.68	5.71881318094594
GCF_900170035.1_Desulfamplus_magnetomortis_BW-1	6677998	13.11	1.96316321148943
GCF_900176035.1_IMG-taxon_2501915963_annotated_assembly	2412168	1.65	0.684031957973076
GCF_900176285.1_IMG-taxon_2585428172_annotated_assembly	3696795	44.7	12.0915549820858
GCF_900176365.1_IMG-taxon_2681813565_annotated_assembly	5035799	16.23	3.22292450512818
GCF_900177375.1_IMG-taxon_2708742538_annotated_assembly	3962538	8.97	2.26370068880097
GCF_900182835.1_IMG-taxon_2724679812_annotated_assembly	1593312	4.57	2.8682392400233
GCF_900187045.1_51485_B01	2627820	27.39	10.423088339384
GCF_900188395.1_IMG-taxon_2724679920_annotated_assembly	1739348	2.79	1.60404933342839
GCF_900699765.1_MSL71_genome	6440645	67.32	10.4523692891007
GCF_902381725.1_UHGG_MGYG-HGUT-01448	2377736	27.4	11.5235669561297
GCF_902498735.1_strain_DBB_genome	6682390	64.79	9.69563284992346
GCF_902813185.1_Denitratisoma_oestradiolicum_DSM16959	4293412	46.41	10.8095845448795
GCF_937907355.1_ERR318677_bin.72_CONCOCT_v1.1_MAG	2582155	25.3	9.7980175473587
GCF_000015345.1_ASM1534v1	1389350	1.63	1.17321049411595
GCF_000018145.1_ASM1814v1	4417868	50.68	11.4715967068278
GCF_000020965.1_ASM2096v1	1959987	2.51	1.28062073881102
GCF_000021645.1_ASM2164v1	1855560	2.31	1.24490719782707
GCF_000023125.1_ASM2312v1	6967790	31.5	4.52080214817037
GCF_000023565.1_ASM2356v1	4813854	25.92	5.38445910490846
GCF_000025065.1_ASM2506v1	4818394	26.14	5.42504411220834
GCF_000147055.1_ASM14705v1	4922802	28.92	5.87470306544931
GCF_000160055.1_ASM16005v1	1895960	5.94	3.13297748897656
GCF_000169235.1_ASM16923v1	3186031	6.78	2.12803955768164
GCF_000242435.1_Dial_succ_YIT_11850_V1	2499879	13.27	5.30825691963491
GCF_000334915.1_version_1_of_the_Dyella_ginsengisoli_LA-4_genome	4546859	52.59	11.5662262674079
GCF_000382205.1_ASM38220v1	7376607	35.6	4.82606705223689
GCF_000426905.1_Dcir131C	4445648	6.69	1.50484248865407
GCF_000428845.1_ASM42884v1	6287614	17.68	2.81187744667532
GCF_000566685.1_Dyadobacter_tibetensis_Y620-1	5313422	16.19	3.04700059584953
GCF_000701505.1_ASM70150v1	6173415	20.64	3.3433682977736
GCF_000743575.1_ASM74357v1	5052234	42.63	8.43785145343624
GCF_000784735.1_ASM78473v1	4349790	24.37	5.60256931943841
GCF_000949475.1_ASM94947v1	5992231	10.08	1.6821781403287
GCF_000966195.1_ASM96619v1	4689432	9.85	2.10046760460542
GCF_000969415.1_ASM96941v1	4465063	51.03	11.4287301209412
GCF_000969445.1_ASM96944v1	3497719	31.22	8.92581708250434
GCF_000970455.1_ASM97045v1	4136371	34.91	8.43976519514328
GCF_000970465.2_ASM97046v2	5750119	63.06	10.9667295581187
GCF_000970675.1_ASM97067v1	3392047	6.33	1.86612980303634
GCF_000970685.1_ASM97068v1	3604247	8.78	2.43601506777976
GCF_000971295.1_ASM97129v1	3859784	32.71	8.47456748875067
GCF_001010355.1_ASM101035v1	4237705	38.08	8.98599595771768
GCF_001404635.1_13414_6_35	3033150	6.55	2.15947117682937
GCF_001570845.1_ASM157084v1	3486774	66.49	19.0692026497846
GCF_001571065.1_ASM157106v1	3598827	67.76	18.8283571285866
GCF_001632775.1_ASM163277v1	4446619	50.44	11.3434499335338
GCF_001643235.1_ASM164323v1	3731130	5.64	1.51160640342202
GCF_001650025.1_De_novo	3878148	35.72	9.21058195819242
GCF_001653755.1_ASM165375v1	3293944	6.14	1.86402683227159
GCF_001659785.1_ASM165978v1	3607892	49.5	13.7199228801749
GCF_001687335.1_ASM168733v1	2524199	8.61	3.41098304848389
GCF_001750285.1_ASM175028v1	3464277	6.95	2.00619061351041
GCF_001758785.1_ASM175878v1	6183250	49.18	7.95374600735859
GCF_001906925.1_ASM190692v1	3324250	5.67	1.70564789050162
GCF_001936625.1_ASM193662v1	3191515	6.62	2.07425000352497
GCF_001945605.1_ASM194560v1	2254642	4.53	2.00918815492659
GCF_001975785.1_ASM197578v1	3237069	5.55	1.71451396309439
GCF_002214645.1_ASM221464v1	4061276	37.5	9.23355122872713
GCF_002237775.1_ASM223777v1	3835730	11.68	3.04505270183251
GCF_002289575.1_ASM228957v1	3791351	81.03	21.3723287556335
GCF_002368115.1_ASM236811v1	5165988	7.93	1.5350403446543
GCF_002797715.1_ASM279771v1	3494536	55.56	15.8991064908188
GCF_002812485.1_ASM281248v1	5032447	30.57	6.07457962299454
GCF_002846995.1_ASM284699v1	4962430	29.2	5.88421398387483
GCF_002871685.1_ASM287168v1	1757345	2.85	1.62176465065198
GCF_002887555.1_ASM288755v1	4740052	25.7	5.42188144771408
GCF_003003355.1_ASM300335v1	4687719	39.99	8.53080144095668
GCF_003014695.1_ASM301469v1	8265804	37.16	4.49563043111112
GCF_003024805.1_ASM302480v1	3268790	17.52	5.35978144818113
GCF_003056345.1_ASM305634v1	3980379	32.67	8.20776112023503
GCF_003056355.1_ASM305635v1	4488200	39.58	8.81868009446994
GCF_003056405.1_ASM305640v1	3953940	34.09	8.62177979433173
GCF_003072645.1_ASM307264v1	5112152	31.15	6.09332429865153
GCF_003096075.1_ASM309607v1	3911842	72.87	18.6280529735097
GCF_003096095.1_ASM309609v1	3904836	81.58	20.8920425851431
GCF_003149085.1_ASM314908v1	5761522	21.48	3.72818154647331
GCF_003263915.2_ASM326391v2	1890416	3.37	1.78267640561654
GCF_003383615.1_ASM338361v1	6949675	17.93	2.57997676150324
GCF_003403135.1_ASM340313v1	4909058	27.27	5.55503723932372
GCF_003475485.1_ASM347548v1	3618065	5.68	1.56989993269883
GCF_003550175.1_ASM355017v1	2988045	28.99	9.7019957865427
GCF_003570845.1_ASM357084v1	1247407	1.24	0.994062082383697
GCF_003574735.1_ASM357473v1	6132710	58.66	9.56510254031252
GCF_003688895.1_ASM368889v1	3651050	7.35	2.01311951356459
GCF_003934295.1_ASM393429v1	4306505	19.29	4.47927031316578
GCF_003967515.1_ASM396751v1	8881661	59.74	6.72621934117954
GCF_003967555.1_ASM396755v1	8854844	43.67	4.93176390233413
GCF_003967575.1_ASM396757v1	8961382	45.2	5.0438648860187
GCF_003977615.1_ASM397761v1	4218720	26.94	6.385823188076
GCF_003977665.1_ASM397766v1	5488740	41.94	7.64109795690814
